Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
F:\project\fid15\8\01.bmp;57;97.7076;119.309;109.089;1062;1035;998;977;965;928;869;806;764;749;661;631;521;485;256;248;222;218;123;148.186;150;23.4766;23.5466;17;12;5;3;3;3;109;0;1400;108;1320;986;30;1420;232;1851;288;53;2075;147;1465;157;0;1135;59;2650;0;0;2;1;1
F:\project\fid15\8\01.bmp;58;104.523;127.745;119.395;898;858;822;765;722;682;664;621;607;594;564;497;475;432;425;419;306;292;253;156.95;157;15.2516;15.2517;9;6;4;1;1;1;696;478;1003;311;1177;763;590;1076;578;1276;556;358;788;848;1465;505;238;717;1174;1523;67;363;1;1;1
F:\project\fid15\8\01.bmp;59;119.944;142.817;135.2;1012;986;934;890;878;867;814;747;732;689;588;557;512;494;487;430;368;360;296;157.989;165;16.946;18.3393;18;12;7;1;1;1;100;0;1537;177;1272;597;261;1578;356;816;466;628;1396;303;1168;313;664;965;555;1223;68;1033;2;1;1
F:\project\fid15\8\01.bmp;60;110.726;126.364;109.444;1037;1004;929;894;843;796;744;722;672;634;599;546;441;389;185;138;88;84;59;114.686;120;27.5375;28.0457;14;11;5;0;0;0;458;0;1937;133;1090;520;164;2288;272;959;92;233;2750;223;728;102;41;1562;114;2168;0;0;2;1;1
F:\project\fid15\8\01.bmp;61;97.1207;115.192;99.064;992;902;747;694;673;602;540;527;431;411;378;336;270;210;161;130;101;14;0;123.63;120;17.684;18.0528;8;4;2;0;0;0;0;0;518;604;1056;878;788;442;1288;1413;446;255;598;1701;1038;432;75;116;1988;1261;401;78;0;1;0
F:\project\fid15\8\01.bmp;62;100.294;117.35;99.4896;931;821;648;580;537;469;385;351;258;193;151;150;147;136;120;89;0;0;0;116.084;120;20.3158;20.6898;3;2;1;0;0;0;0;0;661;242;734;1008;1199;664;532;686;1034;928;563;879;660;1100;642;292;2000;342;980;230;0;2;0
F:\project\fid15\8\01.bmp;63;107.923;126.735;111.731;1072;1039;996;938;902;837;766;712;590;535;454;426;375;345;278;235;173;166;117;128.434;120;25.1119;26.4908;16;10;6;2;2;2;647;0;1482;144;1374;739;105;1625;268;1453;298;200;2287;366;951;194;46;1375;315;2056;98;0;2;1;0
F:\project\fid15\8\01.bmp;64;91.8918;113.385;99.2594;1069;1024;962;928;913;848;802;743;703;627;571;399;337;206;130;109;90;55;20;136.625;142;19.4364;20.1661;5;5;3;1;1;1;514;0;785;117;1660;1189;93;382;422;2665;361;14;776;317;2410;341;0;622;92;3080;50;0;1;1;1
F:\project\fid15\8\01.bmp;65;101.144;123.887;114.382;1057;1038;986;966;917;908;868;836;767;749;625;580;490;457;393;362;346;254;165;151.124;150;23.6271;23.6538;19;13;6;1;1;1;728;0;1285;145;1419;897;98;1339;234;1652;407;212;1577;269;1713;175;110;1947;77;1820;0;0;2;1;1
F:\project\fid15\8\01.bmp;66;94.1524;117.871;107.906;1008;993;929;907;862;831;730;696;624;532;402;373;205;175;134;123;116;110;76;150.787;158;23.9706;25.0326;10;6;3;0;0;0;294;0;1436;159;959;1286;4;1232;454;1570;583;5;1747;318;1120;659;0;2050;277;1517;0;0;2;1;1
F:\project\fid15\8\01.bmp;67;89.8686;115.134;106.212;1077;1052;1013;984;968;932;879;784;700;618;500;456;307;290;239;201;135;78;72;157.405;158;13.3394;13.3527;8;4;3;1;1;1;417;0;684;186;1315;1596;63;446;649;2010;732;7;639;631;1905;668;1;965;289;2323;267;0;2;1;1
F:\project\fid15\8\01.bmp;68;93.7427;119.928;112.819;1038;999;954;908;883;808;781;719;659;627;561;540;454;444;437;420;412;390;347;161.727;158;16.3635;16.7828;17;8;3;1;1;1;10;437;867;104;1402;1378;93;1096;355;1612;699;82;1322;278;1732;489;23;834;160;2842;8;0;2;1;1
F:\project\fid15\8\01.bmp;69;79.1267;108.024;101.305;1002;956;911;874;719;663;610;546;406;343;302;278;242;234;164;163;94;81;30;164.72;173;13.4657;15.8085;5;3;2;0;0;0;326;0;570;45;752;2432;45;681;542;859;1752;10;880;660;717;1587;0;348;193;2265;1038;0;1;2;1
F:\project\fid15\8\01.bmp;70;95.9339;113.908;96.4792;909;857;723;639;548;511;402;394;368;321;248;240;224;204;120;113;27;25;24;119.589;120;17.4518;17.4566;4;3;1;1;1;1;0;0;329;345;1497;687;986;354;921;1676;327;566;430;1479;1353;327;255;117;1657;1201;138;731;0;2;0
F:\project\fid15\8\01.bmp;71;98.1314;114.606;96.8611;799;583;369;365;331;267;244;237;228;200;142;44;41;40;32;19;0;0;0;114.181;120;16.8966;17.8709;1;1;1;0;0;0;42;0;24;428;664;549;2179;0;941;789;431;1683;0;1691;453;487;1213;0;844;280;296;2424;0;2;0
F:\project\fid15\8\01.bmp;72;102.761;120.232;102.249;792;695;478;442;405;374;358;336;307;300;286;282;207;182;170;136;0;0;0;117.407;120;22.1269;22.2784;2;2;1;0;0;0;775;0;868;132;850;476;1518;701;293;1198;252;1400;155;766;1427;213;1283;85;1806;363;93;1497;0;2;1
F:\project\fid15\8\01.bmp;73;97.1576;117.072;102.264;947;879;721;646;565;539;492;452;441;430;424;384;367;338;329;245;243;239;194;130.048;120;26.6256;28.4589;5;2;3;0;0;0;288;0;893;195;853;998;905;753;820;1140;390;741;731;926;1253;309;625;998;976;1295;0;575;0;2;1
F:\project\fid15\8\01.bmp;74;86.0382;111.137;97.9488;1077;1048;1006;968;919;861;792;761;712;615;548;470;278;246;143;94;60;23;19;146.593;151;14.28;14.9448;10;8;5;0;0;0;490;0;1091;23;838;1892;0;500;758;1875;711;0;1020;348;1461;1015;0;2103;94;514;1133;0;2;2;1
F:\project\fid15\8\01.bmp;75;86.045;110.529;100.712;1032;1009;977;929;892;780;728;646;593;528;383;327;279;223;167;82;10;10;10;152.6;158;19.9165;20.6357;5;4;3;1;1;1;608;0;827;32;1430;1547;8;363;286;2440;755;0;889;251;2027;677;0;1762;217;1715;150;0;1;1;1
F:\project\fid15\8\01.bmp;76;85.802;112.007;103.508;1043;1003;928;911;842;744;646;605;549;536;394;285;222;164;131;84;56;10;9;158.934;158;13.4645;13.4969;10;6;4;0;0;0;827;0;974;28;1259;1525;58;473;271;2319;781;0;1003;121;1967;753;0;2093;0;1751;0;0;2;1;1
F:\project\fid15\8\01.bmp;77;92.7302;117.495;108.767;1009;982;949;927;852;766;664;628;546;435;338;260;189;177;167;146;140;37;0;156.067;158;19.4518;19.5477;10;8;5;2;2;2;345;0;916;90;1766;1059;13;1418;215;1829;382;0;1675;64;1831;274;0;1551;0;2293;0;0;2;1;1
F:\project\fid15\8\01.bmp;78;107.552;133.52;127.501;969;919;885;835;823;796;763;699;657;571;558;536;491;480;437;369;367;338;249;165.239;171;10.6982;12.151;12;10;5;3;3;2;244;742;1384;110;1567;592;191;1607;241;1465;292;239;1491;319;1698;143;193;1484;393;1896;0;71;2;1;1
F:\project\fid15\8\01.bmp;79;79.8528;109.689;103.666;999;945;910;857;759;680;595;567;488;363;250;247;215;160;80;68;62;35;4;167.522;173;7.06063;8.9367;4;3;3;2;2;2;238;0;438;58;954;2254;140;493;375;1052;1750;174;512;474;1059;1672;127;284;618;2290;587;65;1;2;1
F:\project\fid15\8\01.bmp;80;91.0861;110.502;93.2071;726;577;485;429;399;352;327;290;211;181;162;112;106;89;66;44;0;0;0;123.927;120;15.8435;16.3231;0;0;0;0;0;0;380;0;75;68;705;1020;1976;122;349;947;827;1599;64;918;885;832;1145;22;794;798;1057;1173;0;2;1
F:\project\fid15\8\01.bmp;81;101.977;118.074;100.042;789;602;384;367;310;255;253;251;214;211;209;161;116;0;0;0;0;0;0;112.514;120;21.721;22.9751;0;0;0;0;0;0;377;0;330;183;785;535;2011;316;506;903;367;1752;51;914;995;379;1505;0;1979;147;148;1570;0;2;1
F:\project\fid15\8\01.bmp;82;110.786;124.395;106.17;786;656;458;423;286;232;180;170;163;141;138;72;69;60;56;17;0;0;0;105.141;95;18.1976;20.833;1;1;1;0;0;0;247;0;870;176;425;81;2292;688;502;212;46;2396;416;559;359;12;2498;119;348;433;0;2944;0;2;1
F:\project\fid15\8\01.bmp;83;99.6061;118.522;102.035;889;708;609;565;556;504;470;449;431;419;393;362;322;299;266;172;127;125;118;124.43;120;21.8377;22.2825;3;2;1;0;0;0;348;0;481;346;1007;707;1303;454;701;1226;327;1136;600;953;1161;266;864;246;1748;967;35;848;0;2;0
F:\project\fid15\8\01.bmp;84;88.3353;113.523;101.371;1022;995;944;913;880;860;794;783;644;599;567;508;431;309;164;97;44;40;9;148.642;163;16.582;21.9358;7;3;2;0;0;0;711;0;750;38;1463;1513;80;997;587;1608;597;55;1097;532;1556;629;30;1460;149;2066;142;27;1;2;1
F:\project\fid15\8\01.bmp;85;97.0869;119.915;110.03;1015;988;951;903;854;801;761;717;643;594;473;431;297;284;240;239;113;94;92;149.797;150;21.7468;21.7478;8;7;3;0;0;0;455;0;1440;87;1331;913;73;1352;200;1800;412;80;1985;162;1429;268;0;1218;0;2615;11;0;2;1;1
F:\project\fid15\8\01.bmp;86;92.1124;118.101;109.361;1047;1032;978;948;895;849;804;717;616;577;329;308;229;218;199;170;148;142;138;158.01;158;14.8075;14.8075;12;6;2;2;1;1;264;0;1008;133;1442;1179;82;857;201;2162;609;15;1445;246;1644;509;0;1098;0;2650;96;0;2;1;1
F:\project\fid15\8\01.bmp;87;87.2045;115.136;107.435;1079;1053;984;964;931;860;825;700;642;484;370;286;259;216;164;141;84;13;13;161.991;158;14.0139;14.5712;12;7;4;2;2;2;319;0;1128;66;1424;1221;5;916;98;2358;472;0;1472;51;2031;290;0;1437;0;2407;0;0;1;1;1
F:\project\fid15\8\01.bmp;88;99.7183;128.276;123.262;1005;950;861;776;746;717;630;607;583;511;472;415;399;391;297;274;266;189;58;168.746;171;9.12846;9.40266;5;4;2;0;0;0;222;881;1153;127;1227;998;339;1250;204;1484;651;255;1071;228;1841;493;211;541;778;2437;1;87;1;1;1
F:\project\fid15\8\01.bmp;89;102.657;132.642;129.079;1082;1048;985;926;876;850;757;695;597;520;464;392;295;283;274;241;240;233;184;171.225;173;11.3979;11.5353;9;8;3;0;0;0;1065;0;1389;206;1328;705;216;1508;382;1229;446;279;1722;412;1109;431;170;1329;330;1754;12;419;1;1;1
F:\project\fid15\8\01.bmp;90;132.131;151.497;139.374;1030;993;962;914;859;815;754;746;669;614;576;561;546;512;417;398;395;362;358;138.253;120;27.0033;32.5952;12;8;4;0;0;0;430;0;2067;331;1167;38;241;2588;384;493;3;376;2517;745;400;5;177;1543;1329;783;0;189;2;1;1
F:\project\fid15\8\01.bmp;91;115.878;130.274;112.06;918;860;674;531;415;380;275;227;186;177;142;141;138;99;62;62;60;8;8;108.299;120;22.6026;25.4526;5;3;1;1;1;1;0;0;1147;551;668;162;1316;1361;779;484;72;1148;784;1010;1079;25;946;555;597;1470;0;1222;1;2;1
F:\project\fid15\8\01.bmp;92;119.798;130.985;112.176;809;703;556;511;341;181;157;145;141;94;89;86;78;74;48;25;24;0;0;97.2399;70;23.0871;35.7102;1;1;0;0;0;0;0;0;1631;58;387;11;1757;1329;192;374;0;1949;324;240;988;0;2292;41;545;504;0;2754;0;2;1
F:\project\fid15\8\01.bmp;93;104.057;118.185;101.058;740;602;280;264;226;214;207;189;166;115;106;79;34;7;0;0;0;0;0;108.707;105;17.5794;17.9661;0;0;0;0;0;0;353;0;338;203;667;166;2470;217;558;694;69;2306;81;1130;499;82;2052;16;1041;374;50;2363;0;2;1
F:\project\fid15\8\01.bmp;94;103.005;120.937;105.757;853;679;416;375;363;331;313;305;302;296;274;269;255;155;111;0;0;0;0;123.277;105;25.768;31.5932;3;3;3;0;0;0;0;0;807;109;635;694;1599;517;351;1093;228;1655;236;490;1397;75;1646;8;1141;1354;0;1341;1;2;0
F:\project\fid15\8\01.bmp;95;77.5726;106.108;97.4014;1040;980;911;890;858;814;644;559;422;275;220;210;189;174;46;46;44;10;10;160.543;158;11.7131;11.9861;2;2;2;1;1;1;345;0;357;89;977;2418;3;348;442;1303;1750;1;468;369;1243;1764;0;185;67;2697;895;0;1;1;1
F:\project\fid15\8\01.bmp;96;83.262;111.135;102.297;1026;978;897;854;783;742;662;534;479;451;321;174;110;71;68;68;56;56;25;159.665;158;12.4476;12.5585;6;3;2;1;0;0;395;1;434;109;1194;1979;128;390;168;1698;1551;37;641;148;1607;1448;0;490;59;2544;751;0;2;1;1
F:\project\fid15\8\01.bmp;97;91.4105;119.463;113.596;1033;964;893;853;802;704;659;516;481;410;335;317;221;161;142;75;32;0;0;166.007;171;12.3243;13.2975;4;2;2;0;0;0;279;562;1125;58;1216;1339;106;1039;183;1620;808;194;652;185;2157;704;146;211;573;2857;0;203;2;1;1
F:\project\fid15\8\01.bmp;98;97.2159;125.935;121.066;983;908;802;754;710;695;623;594;532;449;315;282;196;191;114;110;109;106;105;169.216;173;8.48796;9.29346;4;4;2;1;1;1;349;595;1032;121;1241;912;538;1415;244;1038;698;449;1536;181;1281;640;206;359;325;2656;264;240;2;1;1
F:\project\fid15\8\01.bmp;99;97.039;128.482;124.961;933;899;797;747;699;597;451;434;404;354;305;299;296;250;227;193;145;142;64;172.676;167;8.23384;10.0008;10;6;5;0;0;0;0;0;1119;116;1383;809;417;1216;180;1220;512;716;1350;340;1305;438;411;757;556;2319;0;212;1;2;0
F:\project\fid15\9\01.bmp;0;62.2412;76.4605;55.0952;1063;1031;1005;996;928;855;756;706;614;586;434;409;362;339;287;285;271;245;217;101.697;107;13.6186;14.6148;15;9;3;3;3;1;66;0;220;0;973;2651;0;192;0;979;2673;0;305;0;652;2887;0;604;0;1047;2193;0;1;2;1
F:\project\fid15\9\01.bmp;1;103.732;119.155;97.8299;1042;1021;1002;972;961;926;907;874;871;845;832;815;805;789;777;772;689;614;573;105.465;120;16.5623;22.0369;31;17;6;6;4;2;880;0;1508;0;1711;625;0;1419;0;1889;536;0;1579;0;1738;527;0;3490;0;230;124;0;2;1;1
F:\project\fid15\9\01.bmp;2;107.483;122.415;101.146;1109;1085;1068;1042;999;982;953;940;916;850;813;792;781;693;651;607;489;448;394;104.594;120;17.7484;23.5035;44;17;6;6;4;2;1355;0;1834;0;1867;108;35;1757;0;2049;38;0;1887;0;1939;18;0;3427;0;347;0;70;2;0;1
F:\project\fid15\9\01.bmp;3;96.0047;110.687;89.3182;1074;1038;1011;988;971;961;936;920;905;881;856;846;800;781;740;673;650;626;567;103.255;120;17.3191;24.0918;41;17;5;5;4;2;486;0;1216;0;1977;651;0;860;0;2656;328;0;1217;0;2270;357;0;2945;0;410;489;0;2;1;1
F:\project\fid15\9\01.bmp;4;93.3496;106.163;83.5195;1099;1069;1025;1009;975;955;927;918;913;907;854;826;791;737;689;675;655;529;491;97.9958;120;20.0716;29.7856;41;18;6;7;5;3;281;0;949;0;2226;661;8;613;0;2679;552;0;1057;0;2162;625;0;2636;0;383;825;0;2;1;1
F:\project\fid15\9\01.bmp;5;115.5;128.641;107.809;1082;1056;1021;1012;993;982;961;957;951;943;918;895;874;861;823;792;770;765;624;101.967;120;30.4077;35.3541;50;21;6;9;9;5;520;171;2042;0;1658;144;0;1712;0;2041;91;0;1600;0;2145;99;0;3208;0;509;127;0;2;1;1
F:\project\fid15\9\01.bmp;6;104.779;119.888;99.8712;1056;1021;949;922;905;824;808;794;754;736;708;665;654;650;630;607;570;559;525;108.676;120;20.8488;23.7265;24;12;3;4;4;1;501;476;1684;0;1436;604;120;1771;0;1405;573;95;1746;0;1406;614;78;2776;0;773;292;3;2;1;1
F:\project\fid15\9\01.bmp;7;83.6587;100.359;80.4017;1043;1016;973;969;920;884;848;826;797;766;753;741;714;705;642;632;617;559;503;111.327;120;13.4516;16.0056;27;16;6;3;3;3;87;1;825;0;1619;1342;58;717;0;2098;1029;0;1070;0;1679;1095;0;1699;0;1327;818;0;1;1;1
F:\project\fid15\9\01.bmp;8;96.6665;113.762;96.0715;979;940;879;848;792;733;692;644;633;605;532;502;493;487;476;452;413;387;354;117.489;120;15.6774;15.8772;23;14;5;2;2;0;0;459;1253;0;1676;885;30;1264;0;1757;816;7;1486;0;1550;786;22;2616;0;418;742;68;2;1;1
F:\project\fid15\9\01.bmp;9;95.3288;102.814;78.8626;950;928;913;884;847;839;802;747;655;637;587;564;518;473;428;414;350;296;293;89.7765;112;30.6625;37.8709;14;7;4;0;0;0;0;0;1030;0;1270;1257;287;1206;0;1326;1104;208;1212;0;1321;1169;142;1938;0;1154;315;437;1;1;1
F:\project\fid15\9\01.bmp;10;60.3179;74.6709;52.4987;1026;980;939;887;782;730;645;626;546;458;401;371;356;338;276;274;272;255;167;100.213;100;12.4952;12.497;10;6;3;2;1;1;484;0;179;0;721;2936;8;138;0;822;2884;0;309;0;625;2910;0;231;0;1343;2270;0;0;2;0
F:\project\fid15\9\01.bmp;11;108.074;120.997;98.3195;1081;1070;1049;1023;1020;991;936;916;902;883;841;824;800;788;729;719;674;658;605;98.1272;120;21.3531;30.5696;56;18;6;17;9;5;958;0;1611;0;2033;200;0;1221;0;2535;88;0;1440;0;2287;117;0;3382;0;402;60;0;2;1;1
F:\project\fid15\9\01.bmp;12;110.687;122.19;98.5736;1097;1082;1051;1031;1018;1010;1006;977;948;934;895;865;839;814;747;725;713;709;634;93.4753;120;21.6957;34.2702;57;21;7;11;8;3;792;0;2115;0;1608;121;0;1616;0;2154;74;0;1351;0;2404;89;0;1720;0;2082;42;0;2;1;1
F:\project\fid15\9\01.bmp;13;82.3104;95.1241;72.1366;1106;1096;1078;1056;1024;995;969;945;923;893;851;803;742;695;670;635;578;525;496;96.3135;100;18.5831;18.9453;37;14;4;3;3;2;776;0;507;0;2197;1133;7;220;0;2156;1468;0;378;0;1526;1940;0;1056;0;1888;900;0;2;1;1
F:\project\fid15\9\01.bmp;14;98.8439;111.211;87.6132;1140;1118;1107;1095;1085;1068;1037;1021;995;977;967;947;921;906;875;838;805;745;734;95.5937;120;21.1294;32.2843;55;19;4;10;6;2;208;507;1333;0;2143;368;0;796;0;2648;400;0;1162;0;2238;444;0;3253;0;345;246;0;2;1;1
F:\project\fid15\9\01.bmp;15;86.7024;104.05;84.1912;1087;1065;1031;1011;1003;991;967;959;943;918;868;825;766;748;733;674;635;605;568;112.803;120;16.1517;17.6832;36;14;5;11;7;2;306;668;808;0;1875;1138;23;518;0;2286;1040;0;750;0;1923;1171;0;1847;0;1155;842;0;1;1;1
F:\project\fid15\9\01.bmp;16;91.2966;103.928;82.7084;1027;1006;949;930;905;883;862;849;830;801;772;744;736;721;646;561;503;498;479;100.318;120;25.2858;32.0448;44;18;5;7;5;3;10;192;878;0;2261;703;2;435;0;2861;548;0;959;0;2225;660;0;2876;0;671;297;0;1;1;1
F:\project\fid15\9\01.bmp;17;92.0903;108.486;88.1363;1072;1060;1033;1012;973;958;930;909;852;831;796;753;736;726;696;690;640;630;546;110.163;120;15.469;18.3323;35;15;6;8;7;2;182;529;1121;0;1738;957;28;919;0;2083;825;17;1159;0;1892;792;1;1906;0;1819;119;0;2;1;1
F:\project\fid15\9\01.bmp;18;94.6639;111.307;93.7412;984;959;919;886;813;795;780;751;665;649;631;611;594;566;504;498;473;430;376;116.421;120;17.3273;17.6932;30;16;5;5;4;3;284;543;1001;0;2228;585;30;913;0;2367;553;11;1353;0;2011;458;22;2615;0;1035;194;0;2;1;1
F:\project\fid15\9\01.bmp;19;87.0083;101.114;81.0042;981;935;888;837;796;714;652;624;581;577;530;524;499;468;457;444;406;399;392;103.756;120;22.8423;28.0306;19;12;6;2;2;2;0;0;722;0;1544;1164;414;741;0;1729;1081;293;1034;0;1378;1160;272;1937;0;1013;593;301;2;1;1
F:\project\fid15\9\01.bmp;20;63.8894;79.4376;57.1592;1013;983;881;815;788;709;575;450;376;352;333;331;328;299;274;271;250;229;182;102.754;102;8.9435;8.97523;11;5;2;2;1;1;27;0;362;0;618;2804;60;314;0;776;2740;14;590;0;452;2802;0;686;0;494;2664;0;0;2;0
F:\project\fid15\9\01.bmp;21;102.536;113.052;88.962;1092;1073;1037;1027;1009;1004;985;927;883;861;838;805;786;750;695;595;578;554;532;90.2016;89;19.9553;19.9914;34;14;5;3;2;2;755;0;1363;0;1985;492;4;1059;0;2249;536;0;929;0;2328;587;0;2792;0;864;188;0;2;1;1
F:\project\fid15\9\01.bmp;22;93.3543;106.238;83.1478;1133;1111;1079;1052;1034;1007;978;962;927;899;869;826;761;747;635;582;552;483;401;96.7453;107;18.8225;21.4353;35;13;4;6;5;3;385;0;971;0;2014;847;12;599;0;2563;682;0;656;0;2310;878;0;1676;0;1608;560;0;2;1;0
F:\project\fid15\9\01.bmp;23;91.6191;104.081;81.7084;1084;1062;1029;1017;980;954;931;917;882;863;826;810;760;733;660;644;599;571;525;98.3702;120;22.3731;31.1211;43;16;6;8;6;4;494;476;832;0;2247;748;17;452;0;2576;816;0;881;0;1975;988;0;2235;0;388;1221;0;2;1;1
F:\project\fid15\9\01.bmp;24;77.5848;91.6194;70.0286;1106;1079;1040;1008;980;967;949;923;871;862;852;806;731;666;610;602;580;566;529;102.175;107;19.543;20.1301;37;15;4;3;2;2;295;409;486;0;1786;1572;0;142;0;1941;1761;0;241;0;1425;2178;0;1309;0;2088;447;0;2;1;1
F:\project\fid15\9\01.bmp;25;82.672;95.7609;74.8301;1109;1098;1063;1035;1010;965;946;912;877;856;834;799;774;773;735;687;643;610;582;101.148;120;24.0377;30.55;39;18;8;11;8;5;100;0;565;0;1969;1305;5;272;0;2266;1306;0;342;0;1806;1696;0;1173;0;2172;499;0;2;1;1
F:\project\fid15\9\01.bmp;26;82.1613;96.7331;75.0434;1116;1101;1070;1046;1029;1015;1001;940;883;846;798;723;690;682;661;650;575;522;483;102.787;120;17.8531;24.8012;32;15;4;10;6;4;360;0;570;0;1778;1494;2;252;0;2219;1373;0;284;0;1962;1598;0;955;0;2310;579;0;2;1;1
F:\project\fid15\9\01.bmp;27;82.4729;96.2084;75.3416;1131;1129;1099;1085;1058;1047;1033;998;969;883;838;813;740;703;616;581;572;565;501;103.102;120;25.2896;30.4166;37;18;6;7;5;3;386;0;462;0;1925;1456;1;241;0;2125;1478;0;454;0;1531;1859;0;596;0;2675;573;0;2;1;1
F:\project\fid15\9\01.bmp;28;77.1106;92.1082;72.698;1019;984;907;879;855;829;816;792;781;772;739;680;611;564;525;487;462;435;423;107.654;120;19.0211;22.6775;31;14;4;4;2;2;875;0;392;0;1746;1630;76;392;0;1841;1611;0;854;0;1056;1928;6;687;0;2394;757;6;2;1;1
F:\project\fid15\9\01.bmp;29;73.9537;88.8114;68.7773;936;904;860;843;829;778;728;719;703;691;640;625;582;536;527;520;432;370;353;105.094;112;18.6301;19.8691;12;9;5;1;1;1;14;0;505;0;1202;2122;15;549;0;1288;2001;6;588;0;1130;2105;21;1477;0;892;1455;20;1;2;0
F:\project\fid15\9\01.bmp;30;82.1576;96.6113;74.0973;1061;1026;1001;950;859;838;814;781;748;706;666;624;600;568;493;477;401;398;370;100.18;107;14.9236;16.4083;28;9;5;0;0;0;332;0;722;0;1381;1654;87;604;0;1665;1526;49;756;0;1399;1668;21;1365;0;1003;1476;0;1;2;1
F:\project\fid15\9\01.bmp;31;100.186;111.891;88.4415;1114;1088;1028;999;992;964;941;910;882;850;795;721;686;624;567;561;531;475;371;93.7367;120;20.5939;33.3773;40;18;5;3;3;1;828;0;1222;0;2012;610;0;971;0;2471;402;0;1077;0;2272;495;0;2556;0;1125;163;0;2;1;1
F:\project\fid15\9\01.bmp;32;77.372;92.9129;71.9662;1134;1119;1098;1087;1071;1047;1010;989;943;930;894;841;708;689;521;462;378;290;260;105.86;107;13.2012;13.2503;36;18;6;10;7;3;195;184;591;0;1678;1575;0;182;0;1923;1739;0;415;0;1252;2177;0;320;0;2120;1404;0;2;1;1
F:\project\fid15\9\01.bmp;33;93.2609;102.684;80.4212;952;924;911;898;873;851;838;772;747;721;695;687;671;669;632;598;586;522;502;95.3494;120;29.1799;38.2005;29;14;7;3;3;3;0;353;999;0;1447;1381;17;840;0;1716;1284;4;1266;0;1216;1362;0;631;0;1668;1545;0;2;1;1
F:\project\fid15\9\01.bmp;34;80.0195;94.1103;71.8413;1068;1048;1025;1015;982;954;939;920;892;859;815;775;689;641;612;586;551;548;501;100.091;107;15.5172;16.9862;29;15;5;8;7;2;457;0;489;0;1483;1872;0;330;0;1879;1635;0;504;0;1427;1913;0;321;0;1645;1878;0;1;1;1
F:\project\fid15\9\01.bmp;35;88.0216;98.2817;76.5884;1076;1050;1032;1027;1017;1003;974;955;930;910;862;844;759;725;684;674;646;581;518;95.0403;120;28.4599;37.8565;44;18;6;7;5;2;689;0;726;0;1760;1358;0;452;0;2170;1222;0;858;0;1609;1377;0;603;0;2398;843;0;2;1;1
F:\project\fid15\9\01.bmp;36;72.8306;87.7216;66.9589;1090;1069;1049;1030;1001;997;973;952;932;913;884;833;818;798;699;676;494;402;381;105.513;120;18.1511;23.2246;33;15;4;4;3;1;664;0;259;0;1650;1935;0;60;0;1795;1989;0;689;0;797;2358;0;2;0;3176;666;0;2;1;1
F:\project\fid15\9\01.bmp;37;82.6371;96.9313;76.2323;1106;1093;1067;1039;1023;998;991;958;956;929;894;875;827;771;718;684;615;542;510;104.393;120;20.2551;25.5717;36;18;7;6;6;3;526;0;573;0;1906;1354;11;342;0;2007;1495;0;639;0;1459;1746;0;820;0;2538;486;0;2;1;1
F:\project\fid15\9\01.bmp;38;89.43;103.53;82.8603;1062;1026;1011;973;957;937;915;875;868;852;814;796;750;733;731;718;664;657;641;104.453;120;22.6805;27.4989;38;17;5;8;7;4;93;0;671;0;2285;875;13;419;0;2760;665;0;966;0;2271;607;0;708;0;2944;192;0;2;1;1
F:\project\fid15\9\01.bmp;39;88.0003;104.805;85.9675;971;903;854;799;763;714;689;682;666;642;624;599;579;566;559;545;514;493;440;114.376;120;19.5043;20.2991;22;11;5;3;2;1;413;0;811;0;1697;1179;157;1026;0;1603;1069;146;939;0;1630;1124;151;1727;0;1534;513;70;2;1;1
F:\project\fid15\9\01.bmp;40;88.3187;103.611;79.3262;1027;951;908;887;857;825;750;696;674;657;618;585;559;528;447;398;353;334;186;99.0585;102;11.4206;11.7934;11;7;4;1;1;0;0;0;635;0;1212;1717;280;729;0;1437;1463;215;844;0;1206;1591;203;1633;0;1154;1050;7;0;2;0
F:\project\fid15\9\01.bmp;41;90.1241;103.444;79.9266;1089;1043;1013;977;968;963;912;887;825;812;733;723;699;671;594;516;467;457;351;96.8842;102;18.842;19.5243;28;13;5;5;4;2;426;0;859;0;1796;1145;44;598;0;2405;821;20;700;0;2280;850;14;893;0;2738;213;0;2;1;1
